Feature	CON1	CON2	CON4	CON5	CON3	CON6	CON24	CON25	CON26	CON27	CON28	CON29	CON30	CON31	CON32	CON33	CON34	CON35	CON36	CON37	CON7	CON8	CON9	CON10	CON11	CON12	CON13	CON14	CON15	CON16	CON17	CON18	CON19	CON43	CON44	CON45	CON38	CON39	CON40	CON41	CON42	CON46	CON47	CON20	CON21	CON22	CON23	MI33	MI32	MI38	MI36	MI34	MI35	MI37	MI30	MI27	MI28	MI29	MI31	MI17	MI21	MI20	MI24	MI23	MI26	MI19	MI18	MI15	MI25	MI22	MI14	MI16	MI2	MI1	MI12	MI4	MI11	MI13	MI3	MI8	MI5	MI9	MI7	MI10	MI6
Nitrosopumilaceae	5.94280790244881e-05	1.39869802406354e-05	0.00460189629864718	0.000119308319638534	0.00280981025179338	0.0070356472795497	0.00395528804815132	0.0112057071709796	0.00790060098588696	0.00473284344252085	0.00311128839250101	0.00730171286014172	0.0164482306684141	0.0177935257755782	0.00260693250941391	0.00486943423666745	0.000537589071130412	0.00387511071744905	0.0075797177208573	0.000850217786556095	0.00167322834645669	0.00272859447509407	0.00257664587923371	0.00345218953939277	0.0310625777978952	0.0353093371889506	0.00209707167942593	0.0225692398350029	0.0103124466450401	0.000645958334745762	0.022517451024544	0.00647119916912997	0	0.00595623021680678	0.10091340390687	0.0176268670563132	0	0.00355199790802573	0.00784742227078575	0.00915325158365779	0.00499095490373428	0.0113325889144948	0.00348682555088248	0.00658158571394868	0.00540081012151824	0.00448979591836732	0.00437294363373448	0.00677850687136313	0.00431965442764578	0	0.00330751633086187	0.00208623087621696	0.000515666437481582	0.0171268007671379	0.00434178041374612	0.00142291599160337	0.0111750535331905	0.00276000693827986	0.00490643541761754	0.0118876884342034	0.00174676642835986	0.00087551825952837	0.00322279534243707	0.000429669696440362	0.000289178373792853	0.0118195358670062	0.00889993925438286	0	0	0.000101111628736075	0.00111064477354552	0.00170230352170189	0.000268337421548036	0.0137204567584314	0.000275879905442875	0.00478426112228928	0.00135436398415719	0.000274183395117857	0.0085760931568284	0.00135341628465399	0.00240475723714304	0.00241117934645046	0.00447999999999996	0.00162293751690558	0.00450958286358511
Nitrososphaeraceae	0.000105856265762369	0	0.00987820843416508	2.40540967013174e-05	0	0.00217465461367899	0.000288907996560619	0.00131238011912373	0.002532243905733	0.0158799352347739	0.00400877542879935	0.00675408439563114	0.00779816513761466	0.00379364131795332	0.00202761417398859	0.00128553063848019	0.000282497786397942	0.00149468556244464	0.00927861996863565	0.000951589907260847	0	0.00286801171104778	0.00229657567496917	0	0.00967522915016408	0	0	0.0125515615792575	0.00481475157930681	0	0.00439090294978606	0.00383478469281775	0	0	0.00086106468115281	0.00278318953520733	0.0008103581783148	0.00032687097313119	0	0.00156912884291274	0.00339191109962524	0.00106911216174477	0.00409791868866603	0.0026892500766672	0.00855128269240386	0.00693877551020409	0.00050295837320907	0	0	8.24000384533512e-05	0.00322482842259031	0.00961480316865209	0	0.00816199099058919	0.0125996764947927	0	0.0012379550321199	0	0.00292864749733757	0.00784013768046656	0.000490737598066443	3.26077564070166e-05	0.00016898552357348	7.83042904727772e-05	0.000221686998648695	0.00413203286407533	0.00300902708124372	0.00313242319037301	0.00070146350795521	2.24692508302388e-05	0.0022498408266166	0.00371948399539491	0	0.00469151102062493	0.000137192862874104	0.00058126536999774	0.000670200734428292	0.000100720430859621	0.00961859989378231	0.000573018991486565	0.00211723191531072	0.00051953588127939	0.00329142857142853	0.00309130955601066	0
Norongarragalinaceae	0	0	0	0	0	0	0	0	0	0	0.0042481053051456	0	0	0	0	0	0	0	0	0	0	0	0.00078419657194068	0	0	0	0	0	0	0.000124295189776156	0	0.00191739234640887	0	0	0	0	0	0	0	0	0	0	0	0	0.00195029254388157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47791332432463e-05	0	0	0	0	0	0	0	0	0.00132778613791272	0	0	0	0	0	0	0	0	0	0	0
Odinarchaeaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.32457730741662e-05	0.00174379982285208	0	0	0	0	0	0	0.00322507638338802	0	0	0	0.00102441522963972	0	0	0	0	0	0	0	0	0.00034866237133995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00214085009589222	0	0	0.00080299785867237	0	0	0	0	0	0	0	0	0	0.00101713591478661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00079928597119905	0	0	0
PEVX01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00107991360691143	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008690684069493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEZQ01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00185478573360639	0
PNOQ01	0.000155998707439281	0	0	0	0	0	0.000247635425623388	0	0	0	0	0	0.00176933158584534	0	0	0.00077910947786679	0	0.00149468556244464	0.00156821745948771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122528164460025	0	0	0	0	0	0.00174347649212529	0	0	0.00334303893022755	0	0.00255038255738358	0.00591836734693878	0.00046104517544166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000193126312655406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00082336796706528	0	0	0	0
PWKY01	0	0	0	0	0	0	0.000165090283748925	0	0.00207644000270106	0.00298916427948684	0	0	0.00347313237221493	0	0	0.00038955473893338	0	0.00556355181576615	0	0	0	0	0	0	0	0	0.00045478662927309	0	0	0	0	0	0	0	0	0	0	0	0.0012913479686103	0	0	0	0	0	0.00255038255738358	0	0	0	0	0	0.00603621730382295	0	0	0	0	0	0	0	0	0.0014341715269146	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00177038151721695	6.52005684946236e-06	0.00147551978537892	0	0	0	0	0.0003920799843168	0	0	0.00127516519185438	0.00218205622431537
Parvarchaeaceae	0	0	0	1.2508130284685e-05	0.000292449638451967	0	0	0.00201904633711341	0	0.00149458213974342	0.0008376545672118	0	0	0	0	0	0.0005755365349749	0	0	0.00050032046670414	0	0	0	0	0	0	0	0.00901591043017089	0	0	0	0	0	0	0.00081041381755557	0	0	0.00071911614088863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00159744408945687	0	0.00058369670254599	0	0	0	0	0	0	0	0.00051015527851287	0	0	0	0	0.00672744976542444	0	0.00053655264922869	0.00032113785191355	0	0	0	0.00113703195451872	0	0	0	0
Poseidoniaceae	5.75709515549727e-05	0	0.00154718927282103	3.46378992498972e-05	0.00020643503890727	0.00805901415657509	0	0.0184742739845879	0	0.00323826130277741	0.010729956122856	0.00091271410751772	0	0.0019064491902405	0	0.00194777369466697	0.000727326390352893	0.00622785651018598	0.00143753267119707	0.000343357183032269	0.00196850393700786	0.00175267382341808	0.00100825273535232	0	0	0.0116429495472186	0.00128856211627377	0	0.0074099368277275	0.000225991254138465	0	0.00599185108252776	0.0054875957471133	0.00394812974371191	0.00126627158993058	0	0	0	0.00198668918247738	0.00366130063346311	0.0112417625016152	0.0055593832410729	0	0.00148616451605292	0.00385057758663799	0.00591836734693876	0.000272435785488254	0.00334282530642562	0	0	0.0054574019459221	0.00571445848702908	0.000184166584814851	0.00535212523973061	0.00178779193507191	0	0.00423246788008563	0.000642811227769442	0.00159744408945687	0	0.000149166935095088	7.01066762750856e-05	0.000277619074442147	0.000126491546148332	0.000106902397126148	0.0056214865708932	0.00473250738129879	0.00160536688506615	0.0033160093103338	8.8379053265606e-05	0.000770884547190976	0.00112174914146829	6.26378419175531e-05	0.00230149597238202	0.0013349816399274	0.00165437066845515	0.00154983919836543	0.000260194446387354	0.00094415704478844	0.000556647020301233	0.00086257596549696	0.00202485779370427	0.00063999999999999	0.00452104022566559	0
Pyrodictiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00173795500627593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00612301697745615	0	0	0	0	0	0	0	0	0.00165024753713055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.40784813493893e-05	0	0	0	0	0	0	0	0	0	0	0	0
QMVU01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00167771830310775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00070146350795523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
QMZM01	3.15711669817593e-05	0	0	0	0.000258043798634088	0.00179089203479445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00140225877359205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00190711991434687	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00034261535430708	0	0	0	1.05950923803763e-05	0	0	9.23270616213192e-05	0	0	0	0	0	0.00150701340855519	0
QMZP01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00143418132149562	0	0.00315244314343617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.87183214914302e-05	0	8.15007106182792e-06	0	0	0	0	0	0	0	0	0	0
QMZS01	2.2285529634183e-05	0	0	0	0	0	0	0	0	0	0.00071798962903869	0	0	0	0	0.00144135253405355	0	0.00157772364924711	0	0	0	0.0009560039036826	0	0	0	0	0	0	0	8.47467203019243e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00066957880304817	0	0.000137046141722841	0	0	0	4.07503553091396e-06	0	0	0	0	0	0	0	0	0	0
QMZT01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00167474023518393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000278323510150622	0	0	0	0	0
QS-9-68-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00081806495176011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025826959372206	0	0	0	0	0	0	0	0	0.00222855020428377	0	0	0.0010749428075301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBG-13-38-9	0	0	0	0	0	0	0	0	0	0	0	0.00100398551826948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00530955379326777	0	0	0.00097242981397776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBG-16-48-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00156821745948771	0	0.00324803149606299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168623491846622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBG-16-68-12	0	0	0	0	0	0	0	0	0.00212708488081572	0	0	0	0	0	0	0	0	0	0	0	0.00393700787401575	0	0.00263265992008662	0	0	0	0	0	0	7.90969389484626e-05	0	0	0.00388704698753859	0	0	0	0	0.00034866237133995	0	0	0	0	0	0.00070769738859663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51245265135187e-05	0	0	0	0	3.81977264114061e-05	0	0	2.55191207812253e-05	0	0	0	0	0	0	0	0.00047049598118016	0	0.00054857142857142	0	0
RDOG01	2.59997845732135e-05	0	0	0	0	0	0.000103181427343078	0	0	0	0.00071798962903869	0	0.00098296199213628	0	0	0	0	0	0.00300575013068478	0	0	0.00071700292776195	0	0.00156057883287618	0	0	0	0	0	0	0	0.00335543660621556	0	0	0	0	0.00070231042120617	0	0.0029800337737161	0	0.00150213205840548	0.00171057945879165	0.00107839965491211	0	0	0	0	0	0.00224982001439883	0	0	0	0	0	0	0	0	0.000260185496954299	0.00159744408945687	0	0	0	0	7.22808835133328e-05	2.51245265135187e-05	0.00331523567001393	0	0	0.00143481172081752	0	0.000145611525580519	0.00053135485648497	0	0.00141630521377356	0	0	0	0	0	0.000294695481335953	0.00043128798274848	0	0.00265142857142856	0	0
S146-22	0	2.79739604812708e-05	0	1.44324580207904e-05	0.00044727591763242	0	0	0	0	0.00361190683771329	0	0.00310322796556026	0.00242463958060287	0.00115542375166092	0.00762769141643334	0	0.000246658514989248	0.00141164747564214	0	0	0	0	0	0.00312115766575239	0.00373429897023876	0	0	0	0.00522451767116271	5.64978135346161e-05	0	0.00155788128145719	0.00800274379787355	0	0	0.00306150848872809	0	0	0.0046687195788219	0.00296391003661299	0.0022289701511823	0.00320733648523437	0	0	0	0.00387755102040816	0.00228426927832456	0.00157855639470099	0	7.55333685822387e-05	0	0	0	0	0	0	0.00190711991434689	0	0.00810132359653125	0	0.000129710378343555	0	0.000120703945409629	0.000162631987904999	2.06907865405448e-05	0	0.00050856795739329	0	0.00031884704907054	0	0.00045396534445689	0.0004132759994883	8.35171225567374e-05	0.0020359387447995	0	0.00053655264922869	0.00047472552022005	0	0.00070811778359133	0	0	0.00043960728415947	0	0.00614397774257121	0.00163654216823652
SCGC-AAA011-G17	0	0	0	0	0	0.0015350503155381	0	0	0.0141805658721048	0.00124548511645284	0	0	0	0	0	0	0	0	0	0	0	0	0.00123230889876393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00034866237133995	0	0.00104608589527518	0	0	0	0	0.00255038255738358	0	0	0	0	0	0	0	0.0007366663392594	0	0	0	0.00145543361884368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00058126536999774	0.000279250306011794	0	0.00106217667538698	0	0.00054891197804352	0.00051953588127939	0	0	0
SCGC-AAA252-I15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00539266597427499	0	0	0	0	0.00086438205686913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110189724101883	0	0	3.81977264114061e-05	8.56538385767757e-05	0	0	0	0	0	0.000181512698907666	0	0	0	0	0	0	0	0
SCSR01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00186986274688029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00191398333708623	0	0	0	0	0.00166991372112441	0	0	0	0	0	0	0.00323519896473633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00479233226837061	0.00764891481021129	0	0	0.000277619074442147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00428919200896479	0
SG8-5	0	0	0	0	0.00055049343708603	0	0	0	0	0.00105866234898492	0	0.00173415680428365	0	0.00069325425099654	0	0	0	0	0.00209095661265027	0.000176583694130881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.86666987111262e-05	0.00181913398197402	0	0	0	0	0	0	0	0	0	0.0003177904269417	0	0.00036211183622886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SKGA01	0	0	0	0	0	0	0	0	0	0.0056669572798605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00248589731331867	0	0	0	0	0	0	0	0	0	0	0.00031691920273407	0	0	0.00300964857926883	0	0	0	0	0	0	0	0	0.00077714285714283	0	0
SKIA01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00099334459123869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SKSH01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00325078879433979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SM23-78	0	0	0	0	0	0	0	0.00474475889221659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00041688774350034	0	0	0	0	0	0	0	0.00111431899913892	0.00139159476760365	0	0	0	0	0	0	0	0	0	0	0	0	0.0017098632109431	0.000192266756391153	0	0	0	0	0	0	0	0	0	0	0	0	0.00043453420347465	0	0	0	0	0	0	0	0.000102784606292131	0	0	0	7.04981146848117e-05	0	0	0	0	0.00054027504911589	0	0	0	0	0
SOIM01	0	0	0	0	0.000172029199089392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00124254920674938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00057091641292602	0	0	0	0	0	0.00296668188041988	0	0	0	0	0	0	0	0	0	0	0	0.000111349990149809	0	0	0	0	0	0.000265287790711204	0	0	0	0.000980199960792	0	0	0	0.00349128995890461
SOJC01	3.34282944512745e-05	0	0	0	0.000172029199089392	0	0	0	0.0005064487811466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00503315490932331	0	0	0	0	0	0	0.00099334459123869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00117631271645436	0	2.31992007102049e-05	0	9.78008527419351e-06	0	0	9.23270616213192e-05	0	0	0	0	0	0	0
SOKP01	0.000355949431657086	0.000116134320785882	0.00892609195858292	0.000474988229528676	0.00280981025179338	0.0349650349650349	0.00265864144453997	0.0161187199246222	0.0175231278276724	0.00680865196994225	0.02554846429996	0.0167330919711582	0.0536915683704673	0.0443105008761963	0.013227768658878	0.0126864993312642	0.00117426318674367	0.0214515057573073	0.013155602021258	0.00172332605198098	0	0.018960744089705	0.00759923820904439	0.0353731202118603	0.0359284825166911	0.0429191081348451	0.0109654109502513	0.0216263995285798	0.028171418815093	0.00193599174378615	0.0120843653831719	0.00878804825437403	0.0160054875957471	0.0319253939620843	0.00374816390619457	0.0212913999443362	0.00392573517494729	0.00666816785187653	0.0146683884639581	0.0106352066019643	0.0182194081922728	0.0207170178898101	0.0546029691937165	0.0110400792621075	0.0275041256188428	0.019795918367347	0.00542077357792005	0.0169926953076637	0.0297576193904487	0.000975067121697972	0.0169234585595766	0.0304771119308218	0.00227752676554363	0.0338967931849604	0.0126848094440818	0.000122098401919763	0.0142532119914346	0.0116318222167804	0.0106115928799635	0.0317429964623768	0.0015803047761523	0.00456780321001623	0.00554031109430191	0.00278080621294346	0.00105670802689209	0.0326238408686879	0.00591916594854984	0.0607429063666501	0.00837504915558668	0.00042466884069151	0.00383443684028697	0.00756688675253613	0.000596219458252263	0.0169956625652828	0.000397859302334895	0.00585736642074666	0.00703245353973028	0.00544729663565783	0.0111331851531304	0.00516808557083599	0.0128863621512122	0.00440939427444812	0.0218514285714285	0.0455968159511573	0.013201440157108
SP79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.33506395564514e-06	0	0	0	0	0	0	0	0	0.00162293751690558	0
SW-10-69-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00255038255738358	0	0	0.00408567537452025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00021413459644194	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SW-7-71-33	0	0	0	0	0	0	0	0	0	0	0.00137614678899081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SZ-28-30	0	0	0	0	0	0	0	0	0	0.00062274255822642	0	0.00109525692902124	0	0	0	0	0	0	0	0	0	0	0	0.00184432043885367	0	0	0	0	0.00194638893631551	0	0	0	0.00148622384817651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00239616613418529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SZUA-1535	0	0	0.00238029118895544	0	0	0	0	0	0	0	0	0	0	0	0.00328280390074347	0	0.0101762448876333	0	0	0.000156963283671894	0.0015748031496063	0	0	0.00184432043885367	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00392245167757446	0	0	0.00261661713399663	0.00313606234111806	0	0	0	0	0.00058678476874392	0	0	0	0	0	0.00427266476770455	0	0	0.00168589716496902	0	0.000198965380023876	0	0	0	0	0	0	0	0	0	0.00066563992795425	0	0	0.00107067298220967	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SZUA-236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00209217179055033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salinarchaeaceae	0	0	0	0	0	0	0	0	0	0	0	0	0.00065530799475753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00178802026422966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00114733722153168	0	0	0	0	0	0.00230625090087924	0	0	0	2.69631009962866e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sifarchaeaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00041450116379172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SpSt-1190	0	0	0	0	0	0	0.000175408426483233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00202657059220896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11950416645608e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SpSt-28	0	0	0	0	0	0	0	0	0	0	0	0.00319449937631202	0	0.00069325425099654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00112587255122718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00464281292559117	0.00089992800575952	0	0	0	0	0	0	0	0	0	0	0	0.000155652454012266	0	0.000132774339950592	0.000162631987904999	0	0	0	0	0	8.08893029888598e-05	0.000137046141722841	0	0	0	1.01875888272849e-05	0	0	0	0.00182930427427761	0	0	0	0	0	0
Sulfolobaceae	0	3.81463097471874e-05	0.00368945134288095	0	0.000361261318087719	0	0.000103181427343078	0.00747047144731969	0.0243433047471132	0.00062274255822642	0.00179497407259671	0.00276856612613706	0.00591961555264306	0.00839607926206937	0	0.0058563062419654	0.000139140700763166	0.0024081045172719	0.0129377940407737	0.000461079645786169	0	0.00233025951522631	0	0.006667927740471	0.0200294217494625	0	0.00087167437277343	0.0159104301708898	0.00245859655113537	0	0.00889439315469487	0.00455380682272106	0.00514462101291871	0.0039821653449508	0.00278579749784731	0.00477780870210591	0.00102645369253209	0.00490306459696807	0.0125161418496076	0.00156912884291274	0.00765602791058277	0.00258962723622624	0.00323519896473633	0.00226463164350921	0	0.0204081632653061	0.0111489106061347	0.00269283149684286	0.00614950803935684	0	0.00752459965271077	0.0150571445848703	0.00165749926333365	0.00575353463271038	0	0.00058231545530961	0.0176994111349036	0.00140806268939973	0.00996500836756426	0.0009561143512764	0	0.000102714432682102	0.000181055918114444	0.000656551358579422	0.000106409759351373	0.00576562725219816	0.00237331713450207	0	0.00267831521219267	2.92100260793105e-05	0.000391152529500607	0	0.000736961275894158	0.013986013986014	0.00110569297405464	0.00333854981742301	0.000418875459017684	0.00014268727705113	0.00188831408957688	0.00281597904387686	0.00260079722930144	0	0.00735999999999998	0.00753506704277599	0.00861912208604574
Syntropharchaeaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00913172513507343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00843562919513817	0	0	0	0	0	0	0.00330899132816067	0	0	0	0.000132774339950592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sysuiplasmataceae	0	0	0	0	0	0.00166297117516629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00156839314388139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00113231582175459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCS64	0	0	0	0	0.00099776935471845	0	0	0	0	0	0.00143597925807738	0	0	0.00069325425099654	0	0.0005843321084001	0	0	0	0	0	0	0	0.00751915255840347	0	0	0	0	0	0.000248590379552311	0.00743075883809952	0	0.00205784840516748	0	0.00192473281669452	0.00153075424436403	0	0	0	0	0.00150213205840548	0.00449027107932813	0	0.00077846712745629	0	0.00265306122448977	0	0.0024142627213074	0	0.000206000096133378	0	0.00208623087621696	0	0	0	0.000178451510498114	0.00120449678800854	0	0.00171154723870377	0.0298307677598241	7.13407080889554e-05	0	0.000120703945409629	0	1.92128732162202e-05	0.00230625090087924	0	0	0.00098842585211874	0	9.42192224344533e-05	0.00032471685674082	2.78390408522459e-05	0	9.78008527419351e-06	0	0	0	0	0	0	0	0.00255999999999998	0	0
